,frame_number,face_id,gender,race
0,10253.0,1641.0,Man,white
0,10257.0,1642.0,Man,white
0,10261.0,1643.0,Man,white
1,10261.0,1644.0,Woman,white
0,10273.0,1645.0,Man,white
0,10277.0,1646.0,Man,white
0,10281.0,1647.0,Man,white
0,10317.0,1648.0,Man,white
1,10317.0,1649.0,Woman,white
0,10333.0,1650.0,Man,white
0,10337.0,1651.0,Woman,white
0,10369.0,1652.0,Woman,asian
0,10373.0,1653.0,Man,white
0,10377.0,1654.0,Woman,asian
0,10429.0,1655.0,Man,white
1,10429.0,1656.0,Man,black
2,10429.0,1657.0,Man,asian
0,10433.0,1658.0,Man,white
1,10433.0,1659.0,Man,asian
0,10437.0,1660.0,Man,white
0,10441.0,1661.0,Woman,white
0,10445.0,1662.0,Woman,white
0,10449.0,1663.0,Woman,white
0,10453.0,1664.0,Man,white
0,10457.0,1665.0,Woman,white
0,10461.0,1666.0,Woman,white
0,10465.0,1667.0,Man,white
0,10469.0,1668.0,Man,white
0,10473.0,1669.0,Woman,white
0,10481.0,1670.0,Woman,white
0,10485.0,1671.0,Man,latino hispanic
0,10493.0,1672.0,Woman,white
0,10505.0,1673.0,Man,white
0,10509.0,1674.0,Woman,white
0,10513.0,1675.0,Man,white
0,10521.0,1676.0,Woman,white
0,10525.0,1677.0,Woman,white
0,10529.0,1678.0,Woman,white
0,10537.0,1679.0,Man,white
0,10557.0,1680.0,Man,white
0,10585.0,1681.0,Man,middle eastern
0,10605.0,1682.0,Man,black
0,10609.0,1683.0,Woman,white
0,10669.0,1684.0,Man,white
0,10681.0,1685.0,Man,white
0,10705.0,1686.0,Man,middle eastern
0,10717.0,1687.0,Man,white
0,10721.0,1688.0,Man,white
0,10729.0,1689.0,Man,white
0,10737.0,1690.0,Man,white
0,10741.0,1691.0,Man,white
0,10745.0,1692.0,Man,white
0,10749.0,1693.0,Man,white
0,10753.0,1694.0,Man,asian
0,10761.0,1695.0,Man,asian
0,10765.0,1696.0,Man,white
0,10781.0,1697.0,Man,white
0,10789.0,1698.0,Man,asian
0,10793.0,1699.0,Man,white
0,10797.0,1700.0,Man,white
0,10801.0,1701.0,Man,white
0,10833.0,1702.0,Man,white
0,10849.0,1703.0,Man,latino hispanic
0,10853.0,1704.0,Man,white
0,10857.0,1705.0,Man,white
0,10861.0,1706.0,Woman,asian
0,10865.0,1707.0,Man,white
0,10869.0,1708.0,Man,white
0,10873.0,1709.0,Man,white
1,10873.0,1710.0,Man,black
0,10885.0,1711.0,Man,white
0,10889.0,1712.0,Man,white
0,10893.0,1713.0,Man,white
0,10929.0,1714.0,Man,latino hispanic
0,10945.0,1715.0,Man,white
0,11065.0,1716.0,Man,white
0,11069.0,1717.0,Man,white
0,11073.0,1718.0,Man,white
0,11077.0,1719.0,Woman,white
0,11081.0,1720.0,Man,latino hispanic
0,11085.0,1721.0,Man,white
0,11089.0,1722.0,Man,black
0,11097.0,1723.0,Man,latino hispanic
0,11101.0,1724.0,Man,middle eastern
0,11113.0,1725.0,Man,white
0,11117.0,1726.0,Man,indian
0,11141.0,1727.0,Man,white
0,11145.0,1728.0,Man,white
0,11149.0,1729.0,Man,white
0,11153.0,1730.0,Man,white
0,11189.0,1731.0,Man,white
0,11213.0,1732.0,Man,white
0,11221.0,1733.0,Woman,indian
0,11269.0,1734.0,Man,asian
0,11273.0,1735.0,Man,middle eastern
0,11293.0,1736.0,Man,middle eastern
0,11297.0,1737.0,Man,white
0,11301.0,1738.0,Man,white
0,11345.0,1739.0,Man,white
0,11349.0,1740.0,Man,white
1,11349.0,1741.0,Man,white
0,11377.0,1742.0,Man,asian
0,11385.0,1743.0,Man,white
0,11437.0,1744.0,Man,asian
0,11457.0,1745.0,Man,latino hispanic
0,11461.0,1746.0,Man,white
0,11477.0,1747.0,Man,white
0,11481.0,1748.0,Man,white
0,11485.0,1749.0,Man,white
0,11489.0,1750.0,Woman,white
0,11521.0,1751.0,Man,middle eastern
0,11529.0,1752.0,Man,white
0,11533.0,1753.0,Man,white
0,11537.0,1754.0,Man,white
0,11541.0,1755.0,Man,white
0,11545.0,1756.0,Man,middle eastern
0,11557.0,1757.0,Man,asian
0,11565.0,1758.0,Man,middle eastern
0,11569.0,1759.0,Man,black
1,11569.0,1760.0,Man,asian
0,11573.0,1761.0,Man,white
0,11577.0,1762.0,Woman,middle eastern
0,11581.0,1763.0,Man,middle eastern
0,11585.0,1764.0,Man,asian
0,11597.0,1765.0,Man,white
0,11613.0,1766.0,Man,white
0,11621.0,1767.0,Man,black
1,11621.0,1768.0,Man,white
0,11661.0,1769.0,Man,middle eastern
0,11681.0,1770.0,Man,middle eastern
0,11729.0,1771.0,Man,middle eastern
0,11733.0,1772.0,Man,white
0,11749.0,1773.0,Man,white
0,11753.0,1774.0,Man,white
0,11757.0,1775.0,Man,white
0,11761.0,1776.0,Man,white
0,11769.0,1777.0,Man,white
1,11769.0,1778.0,Man,white
0,11773.0,1779.0,Man,asian
0,11777.0,1780.0,Man,asian
0,11781.0,1781.0,Man,white
0,11785.0,1782.0,Man,white
0,11789.0,1783.0,Man,white
1,11789.0,1784.0,Man,latino hispanic
0,11793.0,1785.0,Man,white
0,11797.0,1786.0,Man,latino hispanic
0,11801.0,1787.0,Man,white
1,11801.0,1788.0,Man,white
0,11805.0,1789.0,Man,white
1,11805.0,1790.0,Man,white
0,11809.0,1791.0,Man,white
0,11813.0,1792.0,Man,white
0,11817.0,1793.0,Man,white
1,11817.0,1794.0,Man,white
2,11817.0,1795.0,Man,asian
0,11821.0,1796.0,Man,white
0,11825.0,1797.0,Man,white
1,11825.0,1798.0,Man,white
0,11841.0,1799.0,Man,asian
0,11849.0,1800.0,Man,white
0,11853.0,1801.0,Man,asian
0,11857.0,1802.0,Woman,asian
0,11893.0,1803.0,Woman,white
0,11901.0,1804.0,Man,white
1,11901.0,1805.0,Woman,white
0,11905.0,1806.0,Woman,asian
0,11909.0,1807.0,Man,white
0,11917.0,1808.0,Woman,white
0,11921.0,1809.0,Man,white
0,11925.0,1810.0,Man,white
0,11929.0,1811.0,Woman,asian
0,11933.0,1812.0,Man,white
0,11937.0,1813.0,Man,white
0,11941.0,1814.0,Man,white
0,11945.0,1815.0,Woman,asian
0,11949.0,1816.0,Woman,white
0,11953.0,1817.0,Woman,white
0,11957.0,1818.0,Woman,white
0,11961.0,1819.0,Man,white
0,11965.0,1820.0,Man,white
0,11969.0,1821.0,Man,white
1,11969.0,1822.0,Man,white
0,11977.0,1823.0,Man,latino hispanic
0,11981.0,1824.0,Man,white
0,11985.0,1825.0,Man,white
0,11989.0,1826.0,Man,white
0,12001.0,1827.0,Man,middle eastern
0,12005.0,1828.0,Man,white
0,12009.0,1829.0,Man,black
0,12021.0,1830.0,Woman,white
0,12025.0,1831.0,Man,white
0,12033.0,1832.0,Man,white
0,12037.0,1833.0,Man,latino hispanic
0,12041.0,1834.0,Man,white
0,12053.0,1835.0,Man,white
0,12057.0,1836.0,Man,white
0,12097.0,1837.0,Man,white
0,12101.0,1838.0,Man,white
0,12121.0,1839.0,Man,latino hispanic
0,12129.0,1840.0,Woman,white
1,12129.0,1841.0,Woman,white
0,12133.0,1842.0,Man,white
1,12133.0,1843.0,Woman,white
0,12137.0,1844.0,Man,white
0,12141.0,1845.0,Man,white
0,12145.0,1846.0,Man,black
0,12185.0,1847.0,Man,white
0,12189.0,1848.0,Man,white
1,12189.0,1849.0,Man,white
0,12193.0,1850.0,Man,white
0,12221.0,1851.0,Woman,white
1,12221.0,1852.0,Woman,white
2,12221.0,1853.0,Man,white
3,12221.0,1854.0,Man,white
4,12221.0,1855.0,Man,white
5,12221.0,1856.0,Man,white
0,12245.0,1857.0,Man,white
1,12245.0,1858.0,Man,black
0,12257.0,1859.0,Woman,white
1,12257.0,1860.0,Man,white
2,12257.0,1861.0,Man,black
0,12261.0,1862.0,Man,black
1,12261.0,1863.0,Man,white
2,12261.0,1864.0,Woman,white
0,12265.0,1865.0,Man,black
1,12265.0,1866.0,Woman,white
2,12265.0,1867.0,Man,white
0,12281.0,1868.0,Man,white
0,12333.0,1869.0,Man,white
0,12337.0,1870.0,Man,white
0,12357.0,1871.0,Woman,white
1,12357.0,1872.0,Man,white
0,12373.0,1873.0,Man,middle eastern
0,12377.0,1874.0,Man,asian
0,12385.0,1875.0,Man,white
1,12385.0,1876.0,Man,black
2,12385.0,1877.0,Man,white
0,12409.0,1878.0,Man,black
1,12409.0,1879.0,Man,white
2,12409.0,1880.0,Woman,white
3,12409.0,1881.0,Man,white
0,12413.0,1882.0,Man,white
1,12413.0,1883.0,Woman,white
2,12413.0,1884.0,Man,white
3,12413.0,1885.0,Man,white
0,12437.0,1886.0,Man,white
1,12437.0,1887.0,Man,white
0,12441.0,1888.0,Man,white
1,12441.0,1889.0,Man,white
0,12445.0,1890.0,Man,latino hispanic
1,12445.0,1891.0,Man,white
0,12449.0,1892.0,Man,black
1,12449.0,1893.0,Man,latino hispanic
2,12449.0,1894.0,Man,indian
0,12461.0,1895.0,Man,latino hispanic
0,12465.0,1896.0,Woman,latino hispanic
1,12465.0,1897.0,Man,white
2,12465.0,1898.0,Man,white
3,12465.0,1899.0,Man,asian
0,12469.0,1900.0,Woman,asian
1,12469.0,1901.0,Man,white
2,12469.0,1902.0,Man,white
0,12473.0,1903.0,Man,white
1,12473.0,1904.0,Man,white
0,12481.0,1905.0,Man,white
1,12481.0,1906.0,Man,white
0,12485.0,1907.0,Man,white
0,12489.0,1908.0,Man,white
1,12489.0,1909.0,Man,white
0,12493.0,1910.0,Man,white
1,12493.0,1911.0,Man,white
0,12497.0,1912.0,Man,white
1,12497.0,1913.0,Man,white
0,12509.0,1914.0,Woman,white
0,12513.0,1915.0,Man,black
1,12513.0,1916.0,Man,white
0,12529.0,1917.0,Man,white
0,12533.0,1918.0,Man,white
0,12537.0,1919.0,Man,white
0,12541.0,1920.0,Man,white
0,12545.0,1921.0,Man,white
0,12549.0,1922.0,Woman,white
0,12553.0,1923.0,Man,white
0,12557.0,1924.0,Man,white
1,12557.0,1925.0,Man,white
0,12561.0,1926.0,Man,middle eastern
1,12561.0,1927.0,Man,middle eastern
0,12565.0,1928.0,Man,white
0,12569.0,1929.0,Man,white
0,12573.0,1930.0,Man,white
0,12577.0,1931.0,Man,white
0,12581.0,1932.0,Woman,white
0,12585.0,1933.0,Man,white
0,12589.0,1934.0,Man,indian
0,12593.0,1935.0,Man,white
0,12597.0,1936.0,Man,white
0,12601.0,1937.0,Woman,white
0,12605.0,1938.0,Woman,white
1,12605.0,1939.0,Man,latino hispanic
0,12609.0,1940.0,Man,white
0,12613.0,1941.0,Man,white
0,12617.0,1942.0,Man,white
0,12621.0,1943.0,Man,white
0,12625.0,1944.0,Woman,white
0,12629.0,1945.0,Woman,white
0,12633.0,1946.0,Man,white
0,12637.0,1947.0,Woman,white
0,12641.0,1948.0,Man,white
0,12649.0,1949.0,Man,white
0,12697.0,1950.0,Man,white
0,12701.0,1951.0,Woman,white
0,12705.0,1952.0,Man,white
0,12709.0,1953.0,Man,white
0,12713.0,1954.0,Man,white
0,12717.0,1955.0,Man,white
0,12725.0,1956.0,Man,latino hispanic
0,12737.0,1957.0,Man,white
0,12753.0,1958.0,Woman,white
0,12757.0,1959.0,Woman,white
1,12757.0,1960.0,Man,white
0,12761.0,1961.0,Woman,white
0,12853.0,1962.0,Man,asian
0,12857.0,1963.0,Man,white
0,12861.0,1964.0,Man,white
0,12869.0,1965.0,Man,black
0,12873.0,1966.0,Man,asian
0,12885.0,1967.0,Man,white
0,12889.0,1968.0,Man,white
0,12893.0,1969.0,Man,white
0,12897.0,1970.0,Man,white
0,12941.0,1971.0,Man,middle eastern
0,12957.0,1972.0,Man,white
1,12957.0,1973.0,Man,white
0,12997.0,1974.0,Man,white
1,12997.0,1975.0,Man,white
0,13009.0,1976.0,Man,white
0,13013.0,1977.0,Woman,white
0,13017.0,1978.0,Man,white
0,13025.0,1979.0,Man,middle eastern
0,13029.0,1980.0,Man,black
0,13045.0,1981.0,Man,white
0,13061.0,1982.0,Man,white
0,13065.0,1983.0,Man,latino hispanic
0,13093.0,1984.0,Man,white
1,13093.0,1985.0,Woman,white
0,13097.0,1986.0,Woman,white
1,13097.0,1987.0,Man,white
2,13097.0,1988.0,Man,black
3,13097.0,1989.0,Man,middle eastern
4,13097.0,1990.0,Man,white
0,13113.0,1991.0,Woman,white
1,13113.0,1992.0,Man,white
2,13113.0,1993.0,Woman,white
0,13125.0,1994.0,Woman,asian
0,13137.0,1995.0,Man,black
1,13137.0,1996.0,Man,white
0,13149.0,1997.0,Man,white
1,13149.0,1998.0,Man,white
0,13153.0,1999.0,Man,asian
1,13153.0,2000.0,Woman,white
0,13177.0,2001.0,Man,white
0,13181.0,2002.0,Man,latino hispanic
0,13185.0,2003.0,Man,white
0,13189.0,2004.0,Man,white
0,13193.0,2005.0,Man,white
0,13201.0,2006.0,Man,white
0,13205.0,2007.0,Man,white
0,13209.0,2008.0,Man,white
0,13213.0,2009.0,Man,black
0,13217.0,2010.0,Man,indian
0,13221.0,2011.0,Man,white
1,13221.0,2012.0,Man,white
0,13225.0,2013.0,Man,white
0,13229.0,2014.0,Man,white
0,13233.0,2015.0,Man,white
0,13237.0,2016.0,Man,white
0,13241.0,2017.0,Man,white
0,13245.0,2018.0,Man,white
0,13249.0,2019.0,Man,white
0,13253.0,2020.0,Man,white
0,13257.0,2021.0,Man,white
0,13261.0,2022.0,Man,white
0,13265.0,2023.0,Man,white
0,13269.0,2024.0,Man,white
0,13273.0,2025.0,Man,white
0,13277.0,2026.0,Man,white
0,13281.0,2027.0,Man,white
0,13285.0,2028.0,Man,white
0,13289.0,2029.0,Man,white
0,13293.0,2030.0,Man,white
0,13297.0,2031.0,Man,white
0,13301.0,2032.0,Man,white
0,13305.0,2033.0,Man,white
0,13309.0,2034.0,Man,white
0,13321.0,2035.0,Man,black
0,13325.0,2036.0,Man,white
0,13365.0,2037.0,Man,asian
0,13373.0,2038.0,Man,white
0,13377.0,2039.0,Man,white
0,13413.0,2040.0,Man,black
0,13437.0,2041.0,Woman,asian
0,13441.0,2042.0,Man,black
0,13445.0,2043.0,Man,black
0,13449.0,2044.0,Man,black
0,13457.0,2045.0,Man,middle eastern
0,13473.0,2046.0,Man,black
0,13485.0,2047.0,Woman,white
0,13489.0,2048.0,Woman,white
0,13497.0,2049.0,Woman,white
1,13497.0,2050.0,Man,white
2,13497.0,2051.0,Man,white
0,13501.0,2052.0,Man,black
0,13553.0,2053.0,Man,middle eastern
0,13561.0,2054.0,Man,black
0,13565.0,2055.0,Woman,middle eastern
0,13597.0,2056.0,Woman,middle eastern
0,13601.0,2057.0,Man,black
0,13605.0,2058.0,Man,white
0,13609.0,2059.0,Man,asian
0,13613.0,2060.0,Man,white
0,13633.0,2061.0,Man,black
0,13637.0,2062.0,Woman,middle eastern
0,13641.0,2063.0,Man,asian
0,13673.0,2064.0,Woman,white
1,13673.0,2065.0,Man,asian
0,13677.0,2066.0,Woman,white
1,13677.0,2067.0,Man,white
0,13681.0,2068.0,Man,latino hispanic
0,13685.0,2069.0,Man,white
0,13689.0,2070.0,Woman,white
0,13693.0,2071.0,Woman,white
0,13697.0,2072.0,Woman,white
0,13765.0,2073.0,Woman,white
0,13769.0,2074.0,Woman,white
0,13781.0,2075.0,Man,latino hispanic
0,13785.0,2076.0,Woman,white
0,13789.0,2077.0,Man,white
0,13793.0,2078.0,Man,white
0,13797.0,2079.0,Man,white
0,13801.0,2080.0,Man,middle eastern
0,13805.0,2081.0,Man,white
0,13813.0,2082.0,Woman,white
0,13817.0,2083.0,Man,white
0,13821.0,2084.0,Man,white
0,13825.0,2085.0,Man,white
0,13833.0,2086.0,Woman,white
0,13845.0,2087.0,Man,white
0,13853.0,2088.0,Woman,white
0,13857.0,2089.0,Man,white
0,13861.0,2090.0,Man,white
0,13869.0,2091.0,Woman,white
0,13885.0,2092.0,Man,white
0,13897.0,2093.0,Man,white
0,13909.0,2094.0,Man,white
0,13913.0,2095.0,Man,asian
0,13941.0,2096.0,Man,white
1,13941.0,2097.0,Man,white
2,13941.0,2098.0,Man,black
0,13953.0,2099.0,Man,white
0,13977.0,2100.0,Woman,white
0,13985.0,2101.0,Man,white
0,14005.0,2102.0,Man,black
0,14029.0,2103.0,Man,white
0,14041.0,2104.0,Woman,asian
0,14049.0,2105.0,Man,white
0,14053.0,2106.0,Man,white
0,14077.0,2107.0,Man,indian
0,14081.0,2108.0,Man,white
0,14085.0,2109.0,Man,white
0,14089.0,2110.0,Man,white
0,14093.0,2111.0,Man,middle eastern
0,14113.0,2112.0,Man,white
0,14121.0,2113.0,Man,white
0,14137.0,2114.0,Woman,black
0,14141.0,2115.0,Man,middle eastern
0,14193.0,2116.0,Woman,white
0,14201.0,2117.0,Man,white
0,14217.0,2118.0,Man,white
0,14233.0,2119.0,Man,white
0,14237.0,2120.0,Man,asian
0,14269.0,2121.0,Woman,white
0,14273.0,2122.0,Man,black
1,14273.0,2123.0,Man,white
0,14277.0,2124.0,Woman,white
0,14281.0,2125.0,Woman,white
0,14285.0,2126.0,Man,middle eastern
0,14289.0,2127.0,Woman,white
1,14289.0,2128.0,Man,asian
0,14293.0,2129.0,Woman,white
1,14293.0,2130.0,Man,asian
0,14297.0,2131.0,Woman,white
0,14313.0,2132.0,Man,white
1,14313.0,2133.0,Man,white
0,14329.0,2134.0,Man,white
0,14337.0,2135.0,Man,asian
0,14341.0,2136.0,Man,white
0,14345.0,2137.0,Woman,white
1,14345.0,2138.0,Man,white
0,14349.0,2139.0,Man,asian
1,14349.0,2140.0,Woman,white
0,14353.0,2141.0,Man,asian
1,14353.0,2142.0,Woman,white
0,14365.0,2143.0,Man,white
1,14365.0,2144.0,Woman,white
0,14369.0,2145.0,Man,white
1,14369.0,2146.0,Woman,white
0,14377.0,2147.0,Woman,white
0,14425.0,2148.0,Man,white
0,14429.0,2149.0,Man,white
0,14433.0,2150.0,Man,white
0,14437.0,2151.0,Man,white
0,14441.0,2152.0,Man,white
0,14445.0,2153.0,Man,latino hispanic
0,14449.0,2154.0,Man,white
0,14453.0,2155.0,Man,white
0,14457.0,2156.0,Man,white
0,14461.0,2157.0,Man,white
0,14465.0,2158.0,Man,white
0,14469.0,2159.0,Man,white
0,14473.0,2160.0,Man,white
0,14477.0,2161.0,Man,white
0,14481.0,2162.0,Man,white
0,14485.0,2163.0,Man,white
0,14489.0,2164.0,Man,white
0,14493.0,2165.0,Man,white
0,14497.0,2166.0,Man,white
0,14501.0,2167.0,Man,white
0,14505.0,2168.0,Man,white
0,14509.0,2169.0,Man,white
0,14513.0,2170.0,Man,white
0,14517.0,2171.0,Man,white
0,14521.0,2172.0,Man,white
0,14537.0,2173.0,Man,middle eastern
0,14541.0,2174.0,Man,white
0,14545.0,2175.0,Man,white
0,14549.0,2176.0,Man,white
0,14561.0,2177.0,Man,white
0,14565.0,2178.0,Man,white
0,14581.0,2179.0,Woman,white
1,14581.0,2180.0,Man,black
2,14581.0,2181.0,Woman,white
0,14585.0,2182.0,Woman,white
1,14585.0,2183.0,Man,black
2,14585.0,2184.0,Woman,white
0,14593.0,2185.0,Man,asian
0,14601.0,2186.0,Woman,white
0,14621.0,2187.0,Man,white
0,14637.0,2188.0,Man,asian
0,14641.0,2189.0,Man,white
0,14649.0,2190.0,Man,white
0,14665.0,2191.0,Woman,white
1,14665.0,2192.0,Woman,black
2,14665.0,2193.0,Man,white
3,14665.0,2194.0,Man,white
4,14665.0,2195.0,Man,black
0,14681.0,2196.0,Woman,black
0,14685.0,2197.0,Man,black
0,14689.0,2198.0,Man,white
0,14717.0,2199.0,Man,white
0,14721.0,2200.0,Man,white
0,14741.0,2201.0,Man,white
0,14749.0,2202.0,Man,white
0,14769.0,2203.0,Man,white
0,14777.0,2204.0,Man,middle eastern
0,14785.0,2205.0,Man,white
0,14817.0,2206.0,Man,middle eastern
0,14841.0,2207.0,Man,white
0,14845.0,2208.0,Man,white
0,14849.0,2209.0,Man,white
0,14853.0,2210.0,Man,white
0,14857.0,2211.0,Man,white
0,14877.0,2212.0,Woman,white
0,14881.0,2213.0,Man,latino hispanic
0,14893.0,2214.0,Man,white
0,14901.0,2215.0,Man,white
0,14905.0,2216.0,Man,middle eastern
0,14937.0,2217.0,Woman,white
0,14969.0,2218.0,Man,white
0,14981.0,2219.0,Man,asian
0,15061.0,2220.0,Man,white
0,15065.0,2221.0,Man,white
1,15065.0,2222.0,Woman,white
2,15065.0,2223.0,Woman,white
3,15065.0,2224.0,Man,asian
0,15073.0,2225.0,Woman,white
1,15073.0,2226.0,Man,white
2,15073.0,2227.0,Man,black
0,15109.0,2228.0,Man,white
1,15109.0,2229.0,Man,middle eastern
0,15113.0,2230.0,Man,latino hispanic
1,15113.0,2231.0,Man,middle eastern
0,15125.0,2232.0,Man,middle eastern
0,15141.0,2233.0,Man,white
0,15145.0,2234.0,Man,asian
0,15157.0,2235.0,Woman,white
0,15161.0,2236.0,Woman,white
0,15165.0,2237.0,Man,black
0,15177.0,2238.0,Man,latino hispanic
0,15181.0,2239.0,Woman,asian
1,15181.0,2240.0,Man,white
0,15189.0,2241.0,Man,latino hispanic
0,15193.0,2242.0,Man,black
0,15197.0,2243.0,Man,middle eastern
0,15201.0,2244.0,Man,white
0,15205.0,2245.0,Man,white
0,15209.0,2246.0,Man,white
0,15213.0,2247.0,Woman,white
0,15229.0,2248.0,Man,white
0,15233.0,2249.0,Man,white
0,15237.0,2250.0,Man,white
0,15257.0,2251.0,Man,latino hispanic
0,15261.0,2252.0,Woman,white
1,15261.0,2253.0,Man,middle eastern
0,15265.0,2254.0,Man,white
0,15269.0,2255.0,Man,white
0,15273.0,2256.0,Woman,white
0,15293.0,2257.0,Woman,white
0,15297.0,2258.0,Woman,white
0,15301.0,2259.0,Man,white
0,15325.0,2260.0,Woman,white
1,15325.0,2261.0,Man,black
0,15329.0,2262.0,Woman,asian
1,15329.0,2263.0,Man,black
0,15381.0,2264.0,Man,white
0,15385.0,2265.0,Man,white
0,15389.0,2266.0,Man,white
0,15393.0,2267.0,Man,black
0,15397.0,2268.0,Man,black
0,15405.0,2269.0,Man,black
0,15409.0,2270.0,Man,black
0,15413.0,2271.0,Man,white
0,15417.0,2272.0,Man,white
0,15421.0,2273.0,Man,white
0,15425.0,2274.0,Man,white
0,15429.0,2275.0,Man,black
0,15433.0,2276.0,Man,black
0,15437.0,2277.0,Man,white
0,15441.0,2278.0,Man,white
0,15453.0,2279.0,Man,black
0,15461.0,2280.0,Man,white
0,15465.0,2281.0,Man,black
0,15469.0,2282.0,Man,white
0,15473.0,2283.0,Man,white
0,15477.0,2284.0,Man,white
0,15481.0,2285.0,Man,white
0,15485.0,2286.0,Man,black
0,15537.0,2287.0,Woman,asian
1,15537.0,2288.0,Man,white
0,15541.0,2289.0,Woman,white
1,15541.0,2290.0,Man,white
0,15545.0,2291.0,Woman,white
1,15545.0,2292.0,Man,white
0,15569.0,2293.0,Man,white
0,15573.0,2294.0,Man,white
0,15577.0,2295.0,Man,white
0,15581.0,2296.0,Man,white
0,15585.0,2297.0,Man,white
0,15593.0,2298.0,Woman,white
1,15593.0,2299.0,Man,white
0,15597.0,2300.0,Woman,white
1,15597.0,2301.0,Man,white
0,15601.0,2302.0,Man,black
0,15605.0,2303.0,Man,white
0,15609.0,2304.0,Man,white
0,15613.0,2305.0,Man,asian
0,15617.0,2306.0,Man,white
0,15633.0,2307.0,Man,white
0,15637.0,2308.0,Man,white
0,15641.0,2309.0,Man,white
0,15645.0,2310.0,Man,white
0,15649.0,2311.0,Man,white
0,15653.0,2312.0,Man,latino hispanic
0,15657.0,2313.0,Man,white
0,15697.0,2314.0,Man,white
1,15697.0,2315.0,Woman,white
0,15713.0,2316.0,Man,white
0,15717.0,2317.0,Man,white
0,15721.0,2318.0,Man,white
0,15725.0,2319.0,Man,asian
0,15729.0,2320.0,Woman,white
0,15733.0,2321.0,Woman,white
0,15737.0,2322.0,Woman,white
0,15741.0,2323.0,Man,white
1,15741.0,2324.0,Man,white
0,15745.0,2325.0,Woman,middle eastern
0,15749.0,2326.0,Man,white
0,15753.0,2327.0,Man,black
1,15753.0,2328.0,Man,white
0,15757.0,2329.0,Man,black
1,15757.0,2330.0,Man,white
2,15757.0,2331.0,Man,black
0,15761.0,2332.0,Man,white
1,15761.0,2333.0,Man,black
0,15765.0,2334.0,Woman,white
0,15769.0,2335.0,Woman,white
0,15773.0,2336.0,Man,white
0,15777.0,2337.0,Man,white
1,15777.0,2338.0,Woman,white
0,15781.0,2339.0,Woman,white
0,15785.0,2340.0,Man,white
0,15789.0,2341.0,Man,white
0,15793.0,2342.0,Man,white
0,15797.0,2343.0,Woman,white
0,15801.0,2344.0,Man,white
